subject	task_experience_response	task_experience_other_response	open_ended_feedback_response
62fb7eb177df6c3faae7baba	No	NA	No
62fbdda6e4b5a034b71296f8	No	NA	NA
62fc25ef4ce0d3d169b7a120	No	NA	Fun study, thank you!
62fcabf17fc3d7ef0952fb6c	No	NA	NA
62fe6312269d0e4ae894297b	No	NA	NA
62fe744f4cd35a1a91b43f13	No	NA	NA
63003bb4d6f83995fb271ba3	No	NA	NA
63026a8fd8429b224cd2a134	No	NA	NA
63039dbefda87c47a91fec04	No	NA	NA
6303b2a667e441d9712da559	No	NA	NA
6303c0bf11a5be642b52830e	No	NA	NA
63069f585b35a5ec752fcd30	No	NA	NA
6306d4da805f2e38a841c3ad	No	NA	Interesting!
6307bd3bb93e804d22332b3e	No	NA	NA
630a2fd6e76ccbe74374656d	No	NA	NA
630adf01fe54101d5214a17f	No	NA	NA
630f06eb561655a94229a93d	No	NA	NA
6312ada1ce715ee3916c3748	No	NA	NA
63136313a568ce59fb97feb9	No	NA	NA
631381096e95278a3f97fed4	No	NA	The pictures with the 2 shapes is very small, I had to have my eyes up close nearly touching the monitor.
6314453e0a22cc4e1e66ca08	No	NA	the sounds in the first part really started to all sound the same about halfway thru
6314bc49055e150c92f4736e	No	NA	NA
6315a102cb675027354ef5d8	No	NA	NA
631610af8e747093cd90e00d	No	NA	NA
631659ad8e5354f16aef7249	No	NA	Thanks for the study!
631746048043e6fd54a798d4	No	NA	NA
63179fe6d8b52834c9c8f5f7	No	NA	NA
6318ec19888839dfc0b4d5c8	No	NA	NA
631a0abd840b151d3bf54b6b	No	NA	NA
631a114b543a75e72096fc17	No	NA	NA
631ab79e8635a1df26319958	No	NA	NA
631b1437200a529b7f31919d	No	NA	too long
631b32b0796f2941b55e7d58	No	NA	NA
631bfb8f27645e704e21c1cd	No	NA	NA
631c8e97db06f601f81bd82f	No	NA	n/a but I really hope to see a bonus with this because it took much longer than 23 minutes
631f1b608af38f654d2a3b1f	No	NA	n/a
631f8164145b26de1567f040	No	NA	NA
631fd12cab0b639506214b7b	No	NA	NA
632222532c12ab0ab7ca00bd	No	NA	NA
63239f94b13228f09348c943	No	NA	NA
6324190c00acac6ac06d882b	No	NA	NA
63251e479509813fab713ad2	No	NA	NA
6325482a5da955ebe4a72c93	No	NA	NA
63287c548c0d66d1e300fd64	No	NA	NA
632881a28fcc3aae4da242e2	No	NA	NA
6329f8bd8622aaba8e13a6d7	No	NA	NA
632a2b88ee7ba45758fde30b	No	NA	NA
632b19a12e685b61f1ac6508	No	NA	NA
632b1b35331d4efbfb0d0f8d	No	NA	NA
632b21ce03008aff6a4314b6	No	NA	no
632c0075227e9b734c80424d	No	NA	NA
632c211dcdf6a137b26dfdce	No	NA	none
632ff41f3631baf749984e3e	No	NA	NA
6332177870f40e88d0206f74	No	NA	I think my audio responses were mostly choosing the right ear's sound.  It felt clearer
6335e35d7a38530d68fd75ca	No	NA	NA
63383ce105061ac9c94a652a	No	NA	NA
6338c289b6f1c7bdcef71166	No	NA	NA
633c74ad6178784ed5b52104	No	NA	NA
63403b47287756c1978d2985	No	NA	NA
6341a541b6cfd5f8933f48c4	No	NA	NA
634282de38138fa9316eb482	No	NA	None
6346880c3d5b5160c4dd3b62	No	NA	NA
63468824bc01887b6007d674	No	NA	NONE
6346887083e9dda2b38f6c56	No	NA	NA
634695670344cd46b52f7249	No	NA	NA
63469771ec0b74d9c71458d0	No	NA	NA
6346da4e7ac002d7383bd243	No	NA	NA
6347e31ef77fad7edd2f53f1	No	NA	NA
63483c4522d65d46028da7a7	No	NA	NA
634bf82ea58e2f34672d56ba	No	NA	NA
634db0be66af0236b2c14770	No	NA	NA
6361483717c4df2ebf189d07	No	NA	NA
63614928290a805b5455d371	No	NA	NA
636166e1694fe8d9ed77dd68	No	NA	NA
6361769fee0c219b0f1cc480	No	NA	NA
6361bfe81e0da4a406b33f1e	No	NA	NA
6362a31e279a0277702f9a45	No	NA	NA
6365491e5682032c1c2a6687	No	NA	that sounds like an interesting study!
637e1d4874d7ff427504812b	No	NA	NA
637e2af8fcc2c65c96d9e1a0	No	NA	NA
637f7c6517daaa050a1632ba	No	NA	NA
6384e8f79ddf2df1432db0e8	Not sure (please explain):	Done something similar but not sure if this exact one.	NA
638af58823dc0ec4b64d0d34	No	NA	NA
63acd72d84094941de5813e5	No	NA	NA
63b6be87ead45e4fa772fbf5	No	NA	NA
63b6cc23f13731158517f900	No	NA	NA
63b6ef9027eb90f292852ee4	No	NA	NA
63bc7fe62d69346a94c04b9e	No	NA	NA
63bca8a6f3803fbb0c3aca28	No	NA	NA
63bd61cff50297c9332e3f39	No	NA	NA
63bdfe6a69fc4d15b3aec18d	No	NA	fun!
63be6aae1b65a42e794770ee	No	NA	NA
63c3164c08ff110d63b44dc6	No	NA	NO
63c3584c5e3d88814d1005ab	No	NA	NA
63c48023d6116ee42fa17bf8	No	NA	NA
63c487fa9db90581d57dc017	No	NA	NA
63ced19b7422296653437e30	No	NA	NA
63ced2194f403847de36bab5	No	NA	the sounds blended together, though I'm sure that was part of the study.
63ced5ba289fa7af427c3740	No	NA	NA
63cee33497b8fc261dde69ba	No	NA	the first i did this, there was a technical issue, but i have completed it to the end now
63cf4f4722d1c48cef8b0b10	No	NA	NA
63cff31d0fabe7166966c8b7	No	NA	NA
63cff34d33a9948e3b0b28d6	No	NA	NA
63d005e38ccccb84f2c1d04c	No	NA	NA
63d00e3cea3280c3ed8a340c	No	NA	would be interesting to see the results of the study and how you use the info
63d042c98e64ec1173d30ab7	No	NA	No
63d07155a81baf5108925992	No	NA	none
63d1156045971dc6b0006c73	No	NA	NA
63d13b643c7b2dd31426e8af	No	NA	No
63d13b764f00a53476867c25	No	NA	NA
63d13b9d237fce03faaae024	No	NA	NA
63d13ca7d896eababf86d150	No	NA	NA
63d13cb81a0a88a3ce29e33f	No	NA	NA
63d13d1465e0743b7b2b7962	No	NA	NA
63d13f138cb8f46cf6ff65e9	No	NA	NA
63d13f2f59ef764f641406dd	No	NA	Eveerything was smooth
63d1412396ee4fa133b52643	No	NA	NA
63d14eca0fd7e8476aff6652	No	NA	NA
63d18647419ae52f5e141607	No	NA	NA
63d1c1095b55c7061678a96e	No	NA	NA
63d2a4b549eb02187fd40092	No	NA	Timely was extremely quick for the squares and rectangles.
63d2cb67dfc2a799bbd30c69	No	NA	Thank you
63d2eec88a81e2462be70762	No	NA	NA
63d2f3294efc674f84b302d2	No	NA	NA
63d3a3629d0b9452d3f32c7e	No	NA	NA
63d3f99eac52371a49e65825	No	NA	NA
63d3fb15a2f8df9e46752d80	No	NA	NA
63d3fbdc74f911908d4c50b3	No	NA	NA
63d3fc20bb484480bed0228c	Not sure (please explain):	possibly	NA
63d3fd4267f25518af752d7e	No	NA	Good luck with your project! :-)
63d3fec908b40217bbd48993	No	NA	NA
63d404f4eaf69448ef9e09e6	No	NA	Curious why we are asked to focus on looking at the cross during the audio clip selections. It feels easier to focus on the sounds with eyes closed. Would be interesting to hear the cognitive reason for why you tested this way, as I'm sure that was on purpose.
63d4061bc9ec9cf926d6c9f7	No	NA	Thanks for the chance to participate. :)
63d40b7d3c7f92ff15ef6b67	No	NA	NA
63d40f21ea1c311723c7c847	No	NA	No comments!
63d410114a361b7bee9c12b9	No	NA	NA
63d413840c9c512ac3dfc533	No	NA	NA
63d41536bd37096fda85cfb8	No	NA	NA
63d41641e3864dede6329c16	No	NA	This task took longer than 20 minutes!
63d416bc58ca5094af85cf8a	No	NA	NA
63d4251f684e52575206f44b	No	NA	NA
63d44472a72a227e0fef6bdc	No	NA	no
63d447dff5d5b197f0d02275	No	NA	NA
63d461ae668907ea6006f43f	Not sure (please explain):	I've done a lot of similar experiments	NA
63d4dbdd4adb3ccef611be9c	No	NA	NA
63d5e3bf4a739d1158b9ce64	No	NA	nothing i can thnk of
63d672fd60ac772cd04cc33b	No	NA	NA
63d68acca98cdd2bf385cfad	No	NA	NA
63d6d8e21745f34be8ce7c35	No	NA	NA
63d6dfc970a407ead0b0d3a1	No	NA	NA
63d6fd6a2ab6a0946433add6	No	NA	NA
63d6ffe31d0f4bc7fad6c995	No	NA	NA
63d767905eeabd2239a652db	No	NA	NA
63d77a647dbf6c0c53b0d375	No	NA	NA
63d79c120d736e870e993b8c	No	NA	NA
63d79d065189719c8393e3eb	No	NA	NA
63d79d7e23a410a0bcdb390a	No	NA	NA
63d79efd58203fb36a6e7f21	No	NA	NA
63d7a22621e496f7486bc851	No	NA	Interesting survey! Thank you!
63d7a79e2606216262545e75	No	NA	NA
63d7aaec3ca7349b1aa83301	No	NA	NA
63d7ab86c847cafcb6b8803c	No	NA	None
63d7b127485d5655e70c8282	No	NA	NA
63d7bb92ab9685eb344e78f4	No	NA	No
63d7c1c77724f08194bcf7d9	No	NA	NA
63d7e609051bf50f9d1dcd35	No	NA	NA
63d7eca29f0291aff53b003e	No	NA	no
63d7ee554df9f854d75ea6a7	No	NA	NA
63d7f17bc657e6dc9e481a9a	No	NA	NA
63d7f3f4e50de685d3d5b4fb	No	NA	NA
63d7f42900f82081456a376a	No	NA	NA
63d7f67f398e16e63a1fb6cf	No	NA	This was an EXTREMELY funnnnn study!!! By FAR compared to most others that I have participated in via Prolific. Other researchers should take notes from you all at how to better their studies and make them at least somewhat interactive and fun like this one was. Thanks so much for allowing me to participate.
63d82b0ef18b425db684c7e5	No	NA	NA
63d864bfc3bc732e26295c9c	No	NA	NA
63d8665164999168637f2029	No	NA	NA
63d881ab484805569b553bd8	No	NA	NA
63d8d641a5a265b01a28716c	No	NA	NA
63d92dacc885e6167a4a486c	No	NA	NA
63d95313b31ba96b668888e2	No	NA	NA
63dab0380b8791f9560fd329	No	NA	NA
63db1ccde6434330f2a99d87	No	NA	NA
63dbe76cbc72cdb0f3e93414	No	NA	NA
63dc9888ca8a3238e40fada8	No	NA	NA
63dcc00d97b599698e60a1a6	No	NA	NA
63dd37970407f565167e5361	No	NA	NA
63de2e4a0c6fd41343f82a79	No	NA	NA
63e316f79fdeba5ba50385e1	No	NA	NA
63e3d578865b052c54e5bb22	No	NA	NA
63e51bc04bab3dc97deba8de	No	NA	NA
63e51bd9b573cd46809e1d56	No	NA	NA
63e51be13df7cac2d9348a05	No	NA	NA
63e51be199687d0e5eec6f0b	No	NA	NA
63e51c373af1cc5baf0c727f	No	NA	NA
63e51ccf6611acbfdc8c13c9	No	NA	NA
63e520b01779bbc9c4f6d1eb	No	NA	NA
63e52666f4a31e05b9fc6680	No	NA	NA
63e52dbdcdee07bcdb0e7da4	No	NA	NA
63e52f8ab3688f45f842114c	No	NA	NA
63e530e893c44a3aefe9b29c	No	NA	thank you, was a great experiment
63e538754c4b30560ca84884	No	NA	Thanks
63e5525d306024ee8865e880	No	NA	NA
63e55f03b3c1f7481cec6eb9	No	NA	NA
63e55f08844f6fb08115851f	No	NA	thanks!
63e56678a87f209e2ca83059	No	NA	NA
63e5747f1eb29ec68ae2ddd6	No	NA	NA
63e5a6690eeedc20da056717	No	NA	NA
63e5ffdf639ebdcf35aacb09	No	NA	NA
63e6378e04ade071ebf9ff9c	No	NA	NA
63e6cf0764dc4e52bee573af	No	NA	NA
63e6dfd8bb1c10a44d13d7e5	No	NA	NA
63e8e8ac528dc427c6a0575b	No	NA	NA
63ea44a0adefd2af8e13015c	No	NA	ba and da was not playing for me
63ea451d26e9af5be0b01d50	No	NA	None, thanks!
63ea4730d677f800a8887ad6	No	NA	NA
63ea4a4ed214b26e3ff8b7f2	No	NA	NA
63ea4ab1ce4168cbe9f63775	No	NA	You have a DISGUSTING amount of disrespect for the participants providing you with valuable research data. I can't imagine being arrogant enough to go so far out of my way to demean people like this. You desperately need to mature and learn to treat people in a less dehumanizing manner
63ea52b8342eff8b95ef0f95	No	NA	NA
63ea6b49edfcb9164c21a4bd	No	NA	NA
63ea79021f0c43def6174042	No	NA	the squares and rectangles part was a little hard but i tried my best :)
63ea94c7220a944dcd17400b	No	NA	NA
63eaace3d44d695631f32db0	No	NA	it was excellent
63eac31811a6da58d4f32d76	No	NA	NA
63ead665638c8546d8c3a962	No	NA	NA
63ead6f452e11793b2f8dab8	No	NA	47
63ebd1e66feb52fb3009c707	No	NA	NA
63ed0a8a65ddbf9edae99a16	No	NA	NA
63ed15bed4665c62d9e6dbb2	No	NA	i wonder how i did.
63edb6401c8f280841255a82	No	NA	NA
63f049c2d78b2bc822a16dac	No	NA	NA
63f3731fccf0d4e95aa80d11	No	NA	NA
63f519601c333d44a17bb35a	No	NA	NA
63f5c99a1cecb4136b93f7db	No	NA	NA
63f688aaa4a19c78ebdfc479	No	NA	NA
63f77915c48d021a3bf77b0f	No	NA	please allow without fullscreen
63f77b9ca8439f6e1620c1cd	No	NA	NA
63f77ee4aa0961332b87fd0f	No	NA	I'm dyslexic so I may have sometimes misclicked the ba and da buttons
63f7811862c6df4e5438367d	No	NA	NA
63f787256fc87f0a297a849c	No	NA	NA
63f789b502d033e83fca7885	No	NA	NA
63f78d9a7a3d118594efff74	No	NA	Thank you for the study :), I hope my efforts help your study.
63f78f511969d7e1b13907e4	No	NA	NA
63f796a016e377d12cff50f1	No	NA	NA
63f7bdf930a31a500169fea1	No	NA	NA
63f7c538e9def44bfbdc7db3	No	NA	NA
63f7e1bb3866d96e37ecfd1c	No	NA	NA
63f7e5adcf31a0af5e7da12f	No	NA	NA
63f81021ab46acf095efff80	No	NA	NA
63f8705ae362b217290d08c2	No	NA	NA
63f8a056531af02b77961676	No	NA	Nothing
63f93d2de413ad49cf0dbff1	No	NA	I think the part of the experiment with the stop sounds got a little tricky to just pick one. At many points, I know what two stop sounds I heard in either ear, so I felt like at one point, I just started consciously clicking the one I heard in my right ear.
63fac97f0d4e8f6bfd753d90	No	NA	NA
63fe16762b4c19bea77a0904	No	NA	NONE
63ffcb367b500c516d0648a2	No	NA	NA
6400dc45648545e7ca8f35a6	No	NA	NA
6400dc9a87b5f4d0c3604bf3	No	NA	NA
6400de8f305c51d03c2a9a0e	No	NA	NA
6400e308335a3bf214ca885e	No	NA	NA
6400e51c13a550f2c6729a0f	No	NA	NA
6400e8b1a2889ce16019eb23	No	NA	NA
6400ed5065c350e3ad8c8233	No	NA	NA
6400f212a7bd9c7c5ab1cc25	No	NA	NA
640116c8ac12a41ff02a9a2d	No	NA	NA
6401227cb3aa0d131ec5dd53	No	NA	NA
6401236cbc95a51538bcc604	No	NA	NA
64012a2623351894f2917605	No	NA	Jesus Loves You
64012a3019588a0c50947538	No	NA	NA
64016b31c3a34648748168d1	No	NA	NA
640175d4fd2062d9fa478050	No	NA	NA
64017b47c83e917541f7c592	No	NA	NA
64018f4d1a16dfe2b0f7c552	No	NA	NA
6401dc189a0c39635de7ebab	No	NA	Nope, thank you for allowing me to take part in this experiment.
640211d8277cfdf56b1bfabb	No	NA	NA
64045393fa09ada78f0b5301	No	NA	NA
64046e75dff33633131b49b9	No	NA	NA
64050ea342e8e84d43fa7bdf	No	NA	NA
6406300d0af7758269c8dc0b	No	NA	Nothing to add, thank you.
640785ce903930be7597e7c1	No	NA	nothing to add
6407946a4bb4212372843398	No	NA	I feel I could think clearer when I used my left hand. Also, I played drums before which taught me use both hands, but I more still always am using right.
640b816df86dcee615619d0d	No	NA	NA
641359eb0e2dc93999637e35	No	NA	NA
641360c2d049750e77c9a34a	No	NA	NA
641361334c91a0c6ff4c5b79	No	NA	NA
6413627f4adf0cc7eb330dfc	No	NA	NA
641363233e3398da82fcb757	No	NA	N/A
641364d0e4356f62a8c4532d	No	NA	n/a
64136fca174b34ba3a481cfd	No	NA	NA
6413788e21e4ee4f2dc16daa	No	NA	NA
64138e0c6645b537dcb5ee24	No	NA	NA
64139e0346c4b91651b69d44	No	NA	NA
6414832dbec81b70c2ac38c9	No	NA	NA
64151f08bb5879eb3a22d82b	No	NA	None
6415b71b73e494b88ef767e0	No	NA	NA
641724c665e2974bb1dec659	No	NA	Thanks!
64175c4b35e2efa75054afa2	No	NA	no comment
641772ff6ca990e4c241b1bd	No	NA	NA
6417a176fa3ce88d576997b5	No	NA	NA
6418be1071b8716c81dd6d03	No	NA	NA
641a604be613385009dd72db	No	NA	NA
641aa32c2d955e806c03cbbc	No	NA	NA
641b1fcd7275677c08982bae	No	NA	NA
641c6443a8bca78cf7a512d1	No	NA	no comment
64275db44c9f63e924c59f3c	Yes	NA	NA
642761fc480b4b9318301c73	No	NA	i have severe tinnitus so some of the hearing was quite challenging
64294cae8d5cae1b2ed48562	No	NA	NA
6429597d55809d51e610524e	No	NA	The survey was interesting
642afaa03f927312a91a4c87	No	NA	not sure if this is something you would like to know, but i feel like for the first task, i heavily favoured hearing Pa and Ka over anything else.
642b42fc8858b97ac2975432	No	NA	NA
642b4867b32407dbdd61737e	No	NA	NA
642f43cfa37a1e968da2c9b3	No	NA	NA
64309be1d7d085ed8ee4c129	No	NA	Great survey, thank you.
64384af1f6fc298b3fe49027	No	NA	Nothing
6439d7987b1126efcebc25ac	No	NA	NA
64401360c45f52531fde4aa6	No	NA	NA
644015377c511324cabe9616	No	NA	NA
64404b98fae5f4fcdefe71af	No	NA	NA
64412826681d195f47939c7f	No	NA	NA
6441584c2bff52766e55f7b3	No	NA	Interesting study, I am left handed for writing but right handed for most actions and sports
644164d75b4cbe61ff891e64	No	NA	NA
6441890f4ea5d3738776aff4	No	NA	The small shapes are struggles compared to the bigger ones!
64429af825cbfee55f7f2653	No	NA	NA
6446db24e52b65559874f4f6	No	NA	NA
6447ad029d917ea4a1a090a4	No	NA	I'm using my right since its more comfortable and also the hand with which I normally use my mouse due to the right hand oriented world. i'm a lefty. Also, the spacebar doesn't work a lot in the beginning, this happened especially when I clicked on the scroll buttons
6447e560a1331745c679a03b	No	NA	NA
644808e09076580e3e3ce991	No	NA	no
644a8c25f747d73d9828bee3	No	NA	NA
644bd5f65278efdaecb4f62f	No	NA	NA
644bfef77d2220b964ca0c30	No	NA	NA
64551d250ef342507eb0edf9	No	NA	NA
6458939bc77c645ea7979b33	No	NA	NA
6469af575bcebf3f7e552039	No	NA	NA
6469b26b2cf3b4b300c0cddc	No	NA	N/A
646e2298279640dfb43a4cb1	No	NA	NA
64725d797d0dd0abf7f47e45	No	NA	NA
647652cb5644044df439e1fb	No	NA	NA
6478bc3b38c55f11fcabb089	No	NA	NA
6478dddd683cc5f4a550775f	No	NA	NA
647967d19dbd1fc15df8a948	No	NA	NA
6481ec9f0a58d32023a4fd94	No	NA	NA
6491d720871d9f5e16eafb93	No	NA	NA
64950eb7e2cb12bc4dc6d9d2	No	NA	NA
6496f9fbc2928ee6956ef623	No	NA	When trying to initiate the first task, I was unable to move forward as the space bar to continue was not being processed, so in order for me to to continue, I had to close out the program and which unfortunately prematurely submitted the study. However, I reopned the task and have now completed it.
64b06482093329a4f0078e60	No	NA	NA
