subject	first_block	acc_slash	acc_z	acc_absent	acc_present	acc_global_LVF	acc_global_RVF	acc_local_LVF	acc_local_RVF	rt_global_LVF	rt_global_RVF	rt_local_LVF	rt_local_RVF	rt_overall	duration_s	exclude_many_gos	exclude_low_acc	exclude_low_rt	exclude_high_rt	exclude_long_duration	exclude	ehi_i1_writing	ehi_i2_throwing	ehi_i3_toothbrush	ehi_i4_spoon	ehi_total	age	country	sex	education	race	hispanic_ethnicity	task_experience_response	task_experience_other_response	open_ended_feedback_response
5d5dc2d37bfc8400013b653c	slash	80	81.25	40.625	90.625	96.875	96.875	87.5	81.25	387.5	374	366.5	374.5	375	956.42	0	0	0	0	0	0	25	25	25	25	100	21	US	Female	12	White	Yes	No	NA	had fun
5d62ac66d989a40018236bbf	slash	96.25	96.25	96.875	96.09375	93.75	100	93.75	96.875	640.5	606.5	770.5	641.5	645.5	609.259	0	0	0	0	0	0	25	0	12.5	0	37.5	22	US	Not listed: Nonbinary	12	White	No	No	NA	NA
5d63867550d0dd0017805976	slash	97.5	98.75	96.875	98.4375	96.875	100	96.875	100	854.5	814	851	861.5	850	778.128	0	0	0	0	0	0	NA	NA	NA	NA	NA	39	US	Male	16	White	No	NA	NA	NA
5d6513f46f5284000118ef1d	slash	90	96.25	81.25	96.09375	93.75	93.75	100	96.875	693	597.5	713	684	692	679.897	0	0	0	0	0	0	-25	-12.5	-12.5	-25	-75	23	US	Male	14	White	No	No	NA	None.
5d76d2f7daf4bf00164d585b	z	96.25	97.5	90.625	98.4375	100	96.875	96.875	100	442	468	503.5	429	452.5	1404.054	0	0	0	0	0	0	25	12.5	-25	-25	-12.5	28	US	Female	21	White	No	No	NA	Was super hard to see the smaller shapes. Had to assume the """"fatter"""" small shapes were the circles and squares, but I was never sure
5d7850851841fc0001e9c64d	z	100	97.5	96.875	99.21875	100	100	96.875	100	468	481	513	486.5	486.5	556.02	0	0	0	0	0	0	-25	-12.5	-12.5	-12.5	-62.5	32	US	Female	12	White	No	No	NA	NA
5d7cefc73f9ae70018b400f1	slash	92.5	96.25	87.5	96.09375	100	93.75	93.75	96.875	652.5	669	802.5	761.5	702.5	653.739	0	0	0	0	0	0	25	25	25	25	100	40	US	Male	12	White	No	No	NA	NA
5d7e7207461e51001c5c236c	slash	75	91.25	81.25	83.59375	100	90.625	71.875	71.875	579.5	747.5	778	827.5	737.5	634.958	0	0	0	0	0	0	-25	-12.5	-25	-25	-87.5	24	US	Male	16	Asian	No	No	NA	cool study
5d7f79e7e41ee70018d9164a	z	98.75	97.5	93.75	99.21875	100	96.875	100	100	673	613.5	643.5	700.5	655.5	627.525	0	0	0	0	0	0	25	25	25	25	100	39	US	Female	12	White	No	No	NA	NA
5d847ac9be4b0b00188463d7	slash	95	100	96.875	97.65625	100	93.75	96.875	100	422	474	459.5	463	458	607.925	0	0	0	0	0	0	25	12.5	25	25	87.5	25	US	Male	12	White	No	No	NA	NA
5d859977611c9700152f11a1	slash	97.5	100	96.875	99.21875	100	96.875	100	100	744	739.5	730.5	688	730	640.446	0	0	0	0	0	0	25	25	25	25	100	29	US	Male	16	White	No	No	NA	No additional feedback.
5d8793d36c53380015139da9	slash	100	100	100	100	100	100	100	100	780	802	840.5	816	805.5	835.541	0	0	0	0	0	0	-25	25	0	-25	-25	24	US	Male	18	White	No	No	NA	Thanks for letting me participate!
5d8a29c082fec30001d9c24a	slash	90	95	78.125	96.09375	100	100	90.625	93.75	612.5	542	653.5	607.5	596.5	607.745	0	0	0	0	0	0	25	25	0	25	75	31	US	Male	12	White	No	No	NA	Thank you for the study!
5d90298097a2130015f3fa3c	slash	91.25	88.75	56.25	98.4375	100	100	100	93.75	347	331.5	391	390	371	524.536	0	0	0	0	0	0	-25	-25	-12.5	-12.5	-75	32	US	Male	12	White	No	No	NA	NA
5d96eeed1998fb00177f6b71	slash	88.75	61.25000000000001	90.625	71.09375	78.125	68.75	65.625	71.875	707	783	869.5	797.5	771	835.811	0	0	0	0	0	0	25	25	12.5	25	87.5	24	US	Female	16	Asian	No	No	NA	NA
5da23c68cf775d001724d361	z	97.5	98.75	93.75	99.21875	96.875	100	100	100	739.5	808	766	821.5	779	687.126	0	0	0	0	0	0	-25	25	-12.5	-12.5	-25	29	US	Female	12	White	No	No	NA	NA
5da360b12e89480010ef417a	slash	86.25	91.25	75	92.1875	100	93.75	84.375	90.625	600.5	635	645.5	604	623	610.093	0	0	0	0	0	0	25	25	25	25	100	20	US	Male	12	White	Yes	No	NA	No comments
5db1142453bf830017fc744c	slash	92.5	93.75	84.375	95.3125	93.75	96.875	93.75	96.875	946.5	960	929	938	941.5	838.51	0	0	0	0	0	0	-25	25	25	25	50	29	US	Male	18	White	Yes	No	NA	NA
5dbf704fa3f5cb40876271fc	z	96.25	97.5	84.375	100	100	100	100	100	448.5	463.5	465	418.5	446	1749.685	0	0	0	0	0	0	25	25	25	25	100	32	US	Female	12	White	No	No	NA	NA
5dc7870428e0d566b626bcb9	slash	88.75	83.75	78.125	88.28125	96.875	78.125	81.25	96.875	497.5	681.5	563	593	586.5	1110.01	0	0	0	0	0	0	25	25	25	25	100	40	US	Female	14	White	No	No	NA	NA
5dc87423f9d4a05edf6fa10d	slash	87.5	65	87.5	73.4375	87.5	78.125	62.5	65.625	472.5	538	700.5	696	580	609.193	0	0	0	0	0	0	12.5	12.5	12.5	0	37.5	40	US	Female	16	White	No	No	NA	NA
5dcb685070d51c8275d7bd54	z	81.25	66.25	90.625	69.53125	90.625	65.625	56.25	65.625	896	1187	1252.5	1336.5	1105	790.58	0	0	0	0	0	0	25	25	0	12.5	62.5	26	US	Male	16	White	No	No	NA	NA
5dcc3ec7db13278d75c8622f	z	91.25	85	96.875	85.9375	96.875	84.375	87.5	75	676	745.5	603	700.5	668.5	890.92	0	0	0	0	0	0	25	12.5	12.5	25	75	37	US	Female	16	White	No	No	NA	NA
5dcc5fee28e3148e8009491e	slash	82.5	77.5	81.25	79.6875	100	100	59.375	59.375	607	681.5	946.5	959.5	751	593.674	0	0	0	0	0	0	-25	-25	25	-25	-50	24	US	Male	12	White	No	No	NA	NA
5dcca2db88381e92c96b9ac5	z	91.25	82.5	78.125	89.0625	100	59.375	100	96.875	473	1103.5	411.5	443.5	457	572.211	0	0	0	0	0	0	-25	0	-12.5	-12.5	-50	28	US	Female	16	White	No	No	NA	n/a
5dcebf4ad2c3e0000ab3debe	slash	91.25	98.75	84.375	97.65625	96.875	96.875	100	96.875	608.5	620.5	624.5	596	613	584.362	0	0	0	0	0	0	25	25	25	25	100	36	US	Female	16	White	No	No	NA	NA
5dceeba4144b510411fb4566	slash	91.25	88.75	90.625	89.84375	90.625	100	87.5	81.25	960	991	997	1041.5	982	941.131	0	0	0	0	0	0	-25	0	0	-12.5	-37.5	37	US	Female	18	White	No	No	NA	Right at the start, the experiment took a little time to load, and I had thought it had frozen, so I did hit the escape key (but didn't exit the experiment).
5dd0749782569a156ed4f658	slash	96.25	97.5	93.75	97.65625	100	93.75	96.875	100	643	685.5	727	729	702	584.31	0	0	0	0	0	0	25	25	25	12.5	87.5	29	US	Male	16	White	No	No	NA	NA
5dd0840cf83c9f1603dcf0e8	slash	88.75	93.75	90.625	91.40625	90.625	90.625	90.625	93.75	780.5	763	720	686	728.5	654.199	0	0	0	0	0	0	-25	0	-25	-25	-75	23	US	Male	16	White	No	Yes	NA	I just answered the previous question wrong by accident. I have NOT clicked the keyboard based on shape before.
5dd3285739bca132e4786d37	z	96.25	98.75	90.625	99.21875	100	100	96.875	100	477	452.5	545	544.5	504	548.159	0	0	0	0	0	0	-25	25	25	25	50	39	US	Male	12	White	No	No	NA	NA
5dd43c63390fb6428d4974f0	z	90	82.5	53.125	94.53125	93.75	87.5	100	96.875	925	1030.5	929	937.5	957	821.549	0	0	0	0	0	0	25	25	25	25	100	38	US	Female	18	White	No	No	NA	NA
5dd91a879dac7c8a7a36fecf	slash	90	97.5	78.125	97.65625	100	96.875	96.875	96.875	940	932.5	902.5	878	901.5	625.777	0	0	0	0	0	0	-25	-25	0	12.5	-37.5	26	US	Male	12	White	No	No	NA	NA
5dd95432cf08aa8dc50bb42a	slash	90	97.5	100	92.1875	93.75	96.875	87.5	90.625	657	743.5	758	609	666.5	722.405	0	0	0	0	0	0	25	25	25	25	100	31	US	Male	16	White	No	No	NA	NA
5dd984381096ea907a3272f2	z	87.5	73.75	62.5	85.15625	81.25	75	90.625	93.75	639.5	829	584	538	612	548.4	0	0	0	0	0	0	-25	12.5	-25	-12.5	-50	21	US	Male	12	White	No	No	NA	NA
5ddd1dd2b48da3c63a3ccdbb	slash	93.75	90	68.75	97.65625	96.875	96.875	100	96.875	691.5	780	695.5	774	746.5	1271.934	0	0	0	0	0	0	25	25	12.5	25	87.5	35	US	Male	16	White	No	No	NA	NA
5ddd92855daaa6d095854780	slash	86.25	96.25	93.75	90.625	96.875	78.125	90.625	96.875	521	582	570	520.5	542	1221.769	0	0	0	0	0	0	-25	-25	0	-12.5	-62.5	38	US	Male	12	White	No	No	NA	NA
5de33ff0cc246f3633dc01d2	z	61.25000000000001	62.5	90.625	54.6875	96.875	100	15.625	6.25	566.5	565.5	2000	2000	855	732.206	0	0	0	0	0	0	-25	-25	-12.5	-25	-87.5	35	US	Male	16	White	No	No	NA	NA
5deb3c192235ad24f4a21826	slash	92.5	93.75	68.75	99.21875	100	100	96.875	100	741.5	711.5	687.5	713.5	714.5	574.394	0	0	0	0	0	0	-25	0	-12.5	-25	-62.5	29	US	Female	14	White	No	No	NA	NA
5decaac46e09cf3792805023	slash	97.5	98.75	96.875	98.4375	96.875	100	100	96.875	855	859	854	851.5	854.5	670.159	0	0	0	0	0	0	25	25	25	25	100	28	US	Male	14	White	Yes	No	NA	NA
5dededfd2f942d492d0e36d7	slash	76.25	90	40.625	93.75	100	90.625	87.5	96.875	282	342	312	300	309.5	537.686	0	0	0	0	0	0	-25	-25	-25	-25	-100	26	US	Female	16	White	No	No	NA	NA
5dedf0483711364928753ecd	z	96.25	97.5	93.75	97.65625	100	96.875	93.75	100	462	523.5	527.5	527.5	517	765.581	0	0	0	0	0	0	25	-25	-25	25	0	37	US	Male	16	Asian	No	No	NA	I was born left handed but I eat/write with my right hand.
5dee896cf87f5552d3cd6502	slash	91.25	95	81.25	96.09375	96.875	96.875	93.75	96.875	895	983	956.5	963	939.5	771.035	0	0	0	0	0	0	25	25	25	25	100	36	US	Male	14	White	No	No	NA	NA
5dee933631a7e05381da6b02	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5df0eb850042e812ca51313a	z	95	95	81.25	98.4375	96.875	96.875	100	100	726.5	731.5	706	714	723.5	640.366	0	0	0	0	0	0	-25	25	-25	-12.5	-37.5	36	US	Female	14	White	No	No	NA	NA
5df15bc3361a8506b94f79ed	slash	95	93.75	81.25	97.65625	100	100	90.625	100	420.5	471	489	467	455.5	770.999	0	0	0	0	0	0	25	12.5	12.5	25	75	34	US	Male	16	Asian	Yes	No	NA	NA
5df180b59b92b1098c0d5818	z	81.25	81.25	78.125	82.03125	78.125	84.375	84.375	81.25	678.5	848.5	801.5	798.5	779.5	763.65	0	0	0	0	0	0	25	12.5	25	12.5	75	37	US	Female	16	White	No	No	NA	NA
5df2f36b617219204de98060	z	90	92.5	90.625	91.40625	100	100	84.375	81.25	476	453	564	655.5	526.5	946.741	0	0	0	0	0	0	-25	-25	-25	-25	-100	30	US	Male	12	Native Hawaiian or Other Pacific Islander	No	No	NA	NA
5e0047b3a99550c62bda2dd6	z	97.5	98.75	90.625	100	100	100	100	100	429	472.5	499.5	488.5	480.5	555.156	0	0	0	0	0	0	25	25	25	12.5	87.5	36	US	Female	12	White	No	No	NA	I could almost feel my brain having to think differently when using the slash key
5e08d48b7bf5721d51467348	slash	85	87.5	75	89.0625	84.375	84.375	90.625	96.875	721	751	761	700	734	757.584	0	0	0	0	0	0	25	12.5	12.5	12.5	62.5	28	US	Female	16	White	No	No	NA	fun survey!
5e0a434b8676812de85037c3	z	95	95	87.5	96.875	100	100	87.5	100	388	404.5	502.5	405	414	769.149	0	0	0	0	0	0	-25	-12.5	0	0	-37.5	33	US	Male	12	White	No	No	NA	NA
5e0d6dee4f40fb4f60fc0494	z	56.25	52.5	100	42.96875	87.5	81.25	0	3.125	1063.5	1168.5	2000	2000	2000	975.158	0	1	0	1	0	1	25	25	25	25	100	30	US	Female	16	Black or African American	No	No	NA	NA
5e10d288a2c6967a2c655aad	z	85	87.5	53.125	94.53125	100	96.875	93.75	87.5	377.5	372.5	431.5	383	380	604.962	0	0	0	0	0	0	-25	-25	-25	-25	-100	32	US	Male	18	White	No	No	NA	NA
5e18241da01d35102555c69b	slash	82.5	87.5	78.125	86.71875	93.75	93.75	81.25	78.125	526	529.5	626.5	597	562	694.381	0	0	0	0	0	0	-25	-25	-25	-25	-100	28	US	Male	16	White	No	No	NA	NA
5e1b9951be8d633cb531644c	z	92.5	97.5	90.625	96.09375	93.75	96.875	93.75	100	718.5	703	689.5	695	697.5	648.313	0	0	0	0	0	0	-25	25	-25	-25	-50	26	US	Male	16	Black or African American	No	No	NA	NA
5e1f7b2a4c9b832b34e7c9d3	slash	100	98.75	96.875	100	100	100	100	100	611	641	668	661.5	645	544.305	0	0	0	0	0	0	-25	-25	-25	-25	-100	31	US	Male	14	White	No	No	NA	NA
5e217a34e8ff3a469b5dfebc	z	82.5	92.5	46.875	97.65625	100	96.875	96.875	96.875	520	551.5	617.5	669	571	745.512	0	0	0	0	0	0	-25	-25	-25	-25	-100	23	US	Female	8	American Indian or Alaska Native	No	No	NA	That was bvrutal lol But fun thank you happy New Year.
5e25ea083d2e1b82e39c0a1d	slash	86.25	92.5	93.75	88.28125	96.875	84.375	87.5	84.375	448	449	548.5	554.5	480.5	931.358	0	0	0	0	0	0	12.5	0	12.5	0	25	30	US	Female	Other	Multiple	No	Not sure (please explain):	I don't think so, but I have done something similar	NA
5e26762aa8c1118a9d578c4d	z	100	93.75	87.5	99.21875	100	100	100	96.875	551.5	533.5	584	582.5	561	668.114	0	0	0	0	0	0	25	25	25	25	100	32	US	Male	16	Black or African American	No	No	NA	NA
5e276da673bc15084160abd3	slash	88.75	90	84.375	90.625	96.875	87.5	87.5	90.625	492.5	538.5	588	660	568	622.694	0	0	0	0	0	0	25	12.5	25	25	87.5	24	US	Male	12	Multiple	Yes	No	NA	NA
5e2b4e61a7f804000a55eee7	slash	92.5	93.75	84.375	95.3125	96.875	93.75	96.875	93.75	702	739.5	847.5	777	750	635.857	0	0	0	0	0	0	-25	-25	-25	-25	-100	37	US	Male	21	White	No	No	NA	NA
5e2e7d79acf5fe45b62f859a	z	92.5	96.25	78.125	98.4375	100	100	96.875	96.875	535.5	546	548	518.5	538.5	1685.849	0	0	0	0	0	0	25	25	25	25	100	33	US	Female	18	Asian	No	No	NA	NA
5e387f2c0d70ef099d5e5a4f	slash	88.75	97.5	100	91.40625	96.875	93.75	90.625	84.375	838.5	865.5	978.5	1077.5	920	888.576	0	0	0	0	0	0	25	25	12.5	12.5	75	40	US	Male	16	White	No	No	NA	NA
5e38e79295ff561112eae457	slash	98.75	100	96.875	100	100	100	100	100	715.5	733	713.5	709.5	722	1403.805	0	0	0	0	0	0	25	25	25	25	100	37	US	Male	12	White	No	No	NA	NA
5e3d775ce78aa1034d81f20d	z	96.25	92.5	87.5	96.09375	96.875	96.875	96.875	93.75	484.5	438.5	512	512.5	491	528.787	0	0	0	0	0	0	-25	-25	-25	-25	-100	36	US	Female	21	White	No	No	NA	NA
5e3dff6b8714b707b9a258b0	z	87.5	86.25	87.5	86.71875	96.875	87.5	90.625	71.875	860.5	938.5	912	1061.5	916.5	1159.466	0	0	0	0	0	0	25	25	25	25	100	38	US	Male	16	White	No	No	NA	NA
5e44cd061aedc43572ba58b3	slash	98.75	92.5	84.375	98.4375	96.875	100	100	96.875	629.5	634	542.5	610	614	588.573	0	0	0	0	0	0	-25	12.5	0	-25	-37.5	20	US	Male	12	White	No	No	NA	NA
5e455faf462e0802d9d9c3e2	slash	97.5	96.25	93.75	97.65625	100	100	90.625	100	589.5	586.5	625.5	607	608	729.075	0	0	0	0	0	0	-25	12.5	-25	-25	-62.5	28	US	Male	12	White	Yes	No	NA	Dominant (left) hand felt more natural in task completion.
5e46d70ab1f1c5000d96800d	slash	82.5	77.5	53.125	86.71875	90.625	90.625	81.25	84.375	771.5	837.5	1109	1063	952.5	1218.771	0	0	0	0	0	0	-25	-25	-25	-25	-100	37	US	Male	14	Black or African American	No	No	NA	NA
5e4a1730c94447480594cea4	z	92.5	98.75	96.875	95.3125	100	96.875	93.75	90.625	725.5	730	790.5	816	757	808.169	0	0	0	0	0	0	25	25	25	25	100	35	US	Female	16	White	No	No	NA	NA
5e4a2f23f64db74915406236	slash	83.75	100	100	89.84375	96.875	100	81.25	81.25	388.5	403	405.5	427.5	406	603.807	0	0	0	0	0	0	-25	25	12.5	-25	-12.5	32	US	Male	18	White	No	No	NA	NA
5e4b793f03c92a08a6d28e3f	slash	85	95	75	93.75	100	93.75	87.5	93.75	430.5	518	542	496.5	497.5	500.839	0	0	0	0	0	0	25	25	25	25	100	23	US	Male	12	Asian	No	No	NA	NA
5e4c86f49b48ae0c4af25e8e	slash	93.75	95	96.875	93.75	93.75	100	84.375	96.875	938	883.5	1042.5	956.5	951	718.311	0	0	0	0	0	0	25	12.5	0	12.5	50	34	US	Male	12	White	No	No	NA	NA
5e4d2e7f6603cd16888864e7	z	98.75	93.75	96.875	96.09375	93.75	100	93.75	96.875	882.5	809	820	830	830	734.066	0	0	0	0	0	0	25	25	25	25	100	25	US	Female	14	White	Yes	No	NA	NA
5e4e844553bc702cdf68404d	z	92.5	98.75	90.625	96.875	90.625	96.875	100	100	888.5	846.5	865.5	885	859.5	1316.588	0	0	0	0	0	0	-25	12.5	25	-25	-12.5	23	US	Female	12	Multiple	No	No	NA	NA
5e5220711b676824eb24c172	z	90	93.75	62.5	99.21875	100	100	100	96.875	514	454	545.5	554.5	522.5	1199.273	0	0	0	0	0	0	25	25	25	25	100	28	US	Female	14	Black or African American	No	No	NA	NA
5e52411c31127d26040f4d3c	z	87.5	86.25	65.625	92.1875	100	96.875	84.375	87.5	629.5	591.5	654.5	734.5	630	506.627	0	0	0	0	0	0	-25	-25	-25	-25	-100	24	US	Male	16	White	No	No	NA	NA
5e53eb33ef87a902f39b1b77	z	100	95	96.875	97.65625	100	96.875	96.875	96.875	803.5	804.5	814	802	807.5	980.958	0	0	0	0	0	0	-25	-12.5	-12.5	-25	-75	26	US	Male	16	White	No	No	NA	NA
5e544727059e3744ccdd4c3b	z	93.75	96.25	90.625	96.09375	93.75	100	100	90.625	578	661	595	626.5	605	691.653	0	0	0	0	0	0	-25	-25	-12.5	-12.5	-75	32	US	Female	16	Black or African American	No	No	NA	NA
5e56a66121583601d3c3526a	slash	87.5	86.25	43.75	97.65625	100	90.625	100	100	323.5	317	306.5	358.5	321.5	991.42	0	0	0	0	0	0	-25	-25	-25	-25	-100	27	US	Female	16	Asian	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e62dbd8142c3c08017d8728	slash	90	95	87.5	93.75	100	87.5	93.75	93.75	608.5	928.5	814	728	728	723.308	0	0	0	0	0	0	25	25	25	25	100	25	US	Male	12	White	No	No	NA	NA
5e63e793e50a6316a75213c4	z	98.75	98.75	93.75	100	100	100	100	100	593	491	645.5	569.5	580	640.87	0	0	0	0	0	0	25	25	25	25	100	32	US	Male	16	White	No	No	NA	n/a
5e63f502ff4913000ce60513	z	93.75	92.5	93.75	92.96875	100	93.75	81.25	96.875	730	770.5	839.5	767.5	778	607.184	0	0	0	0	0	0	-25	-25	-25	-25	-100	29	US	Male	16	White	No	No	NA	NA
5e6813ada1c2de09bc51d9b2	z	98.75	91.25	90.625	96.09375	90.625	93.75	100	100	954	965	955	922	949	736.052	0	0	0	0	0	0	25	25	25	25	100	39	US	Male	12	White	No	Not sure (please explain):	I've done about 9000 studies over the last 3 years between MTurk and Prolific. There's no telling if I have or haven't, as a large portion of those are reaction time studies.	NA
5e683c4d6ca0f9000d3f35fe	z	95	95	75	100	100	100	100	100	667.5	627	602	643.5	643	1049.382	0	0	0	0	0	0	25	-12.5	25	12.5	50	34	US	Male	16	White	No	No	NA	NA
5e6d07de9cf1952cdc94bf61	z	88.75	86.25	53.125	96.09375	100	90.625	96.875	96.875	400.5	431	444.5	450	430	1240.431	0	0	0	0	0	0	-25	-25	-25	-25	-100	31	US	Female	18	White	No	No	NA	NA
5e6ef5fbf14d264ae2ef3867	slash	97.5	96.25	87.5	99.21875	100	100	96.875	100	514	629.5	607.5	492.5	597	581.644	0	0	0	0	0	0	-25	-25	-25	-25	-100	32	US	Male	16	Multiple	No	No	NA	NA
5e6fca371814a4594af2f420	slash	85	91.25	93.75	86.71875	96.875	100	65.625	84.375	1012.5	1061.5	1272.5	1124.5	1077.5	862.376	0	0	0	0	0	0	25	25	25	25	100	30	US	Male	16	White	No	No	NA	NA
5e6fe3e20e34ca0aa955b116	z	96.25	98.75	93.75	98.4375	96.875	100	100	96.875	489.5	574	489.5	486.5	500	763.056	0	0	0	0	0	0	-25	12.5	-25	-25	-62.5	21	US	Female	14	Black or African American	No	NA	NA	NA
5e7129105f07e2038154621a	slash	95	100	100	96.875	100	100	90.625	96.875	482	551.5	663	629.5	579	643.128	0	0	0	0	0	0	-25	-12.5	-12.5	-12.5	-62.5	27	US	Male	18	White	No	No	NA	NA
5e753ccd65c9670a250a019b	z	78.75	80	21.875	93.75	96.875	96.875	90.625	90.625	331	347	360.5	346.5	342.5	591.262	0	0	0	0	0	0	-25	0	-25	-12.5	-62.5	19	US	Female	12	Black or African American	No	No	NA	NA
5e761a1c409bdd17b294f631	z	95	98.75	87.5	99.21875	100	100	96.875	100	489	493.5	451	462.5	467.5	483.054	0	0	0	0	0	0	-25	12.5	-12.5	0	-25	25	US	Female	18	Asian	No	No	NA	NA
5e76ea9839c4412605dd2070	z	98.75	92.5	93.75	96.09375	93.75	93.75	100	96.875	833.5	854.5	837	835	840.5	808.234	0	0	0	0	0	0	-25	12.5	-25	-25	-62.5	24	US	Male	12	White	No	No	NA	That was harder than I thought it would be. Still fun, though!
5e7d09e7f0a5a00c4a1ccf96	slash	97.5	97.5	96.875	97.65625	100	96.875	93.75	100	620.5	665	641	630	645.5	516.702	0	0	0	0	0	0	25	25	25	25	100	23	US	Male	16	White	No	No	NA	NA
5e7fefe06c12706d47e35211	z	90	91.25	62.5	97.65625	100	90.625	100	100	388.5	528.5	418	433.5	415.5	724.744	0	0	0	0	0	0	-25	-12.5	-25	-25	-87.5	23	US	Female	16	White	No	No	NA	once or twice i clicked the slash/x button when i didn't mean to (instinct) but i was doing my best!
5e820eb36551aa02fd72e1dc	slash	92.5	90	84.375	92.96875	87.5	87.5	100	96.875	996.5	938	959.5	929.5	953	709.646	0	0	0	0	0	0	25	25	25	25	100	35	US	Male	12	White	No	No	NA	NA
5e8a69c836bc63718a82cb90	slash	81.25	80	40.625	90.625	100	87.5	90.625	84.375	617.5	715	786	815	722	839.849	0	0	0	0	0	0	25	25	25	25	100	30	US	Male	18	Asian	No	No	NA	NA
5e8cc937ee95da07853f938c	slash	88.75	87.5	53.125	96.875	96.875	96.875	93.75	100	496	441	511	440.5	461.5	651.289	0	0	0	0	0	0	-25	-12.5	-25	-25	-87.5	23	US	Female	14	White	No	No	NA	NA
5e974eb244b6d01f4117d2fa	z	96.25	97.5	93.75	97.65625	100	93.75	96.875	100	405	421.5	445.5	483.5	432	582.535	0	0	0	0	0	0	-25	-25	-25	-25	-100	21	US	Female	12	White	No	No	NA	NA
5e9aa65a9d211b140b6919f7	slash	82.5	81.25	28.125	95.3125	100	100	87.5	93.75	338.5	361	283.5	289	327.5	557.35	0	0	0	0	0	0	0	0	0	0	0	24	US	Female	12	Multiple	Yes	No	NA	NA
5e9b5d5193295f05c902b8d2	slash	95	96.25	90.625	96.875	100	96.875	100	90.625	606.5	588	513	637	600.5	583.371	0	0	0	0	0	0	-25	-25	12.5	-12.5	-50	25	US	Male	16	Black or African American	No	No	NA	NA
5e9f29c46a466e0a35c28dea	slash	98.75	98.75	96.875	99.21875	100	96.875	100	100	732.5	823	806	817.5	806	650.089	0	0	0	0	0	0	-25	-12.5	-12.5	-25	-75	21	US	Female	12	White	No	Yes	NA	I am predominantly left handed but I am fairly ambidextrous.
5e9f877ee0b0960f3d2b6d30	z	95	96.25	81.25	99.21875	100	100	100	96.875	477.5	479.5	418.5	488.5	471.5	645.21	0	0	0	0	0	0	-25	-25	-25	-25	-100	21	US	Male	12	Native Hawaiian or Other Pacific Islander	Yes	No	NA	NA
5e9fb7abfd5f41161dd5e86c	z	77.5	82.5	37.5	90.625	93.75	100	75	93.75	531	448.5	607	398	482.5	559.195	0	0	0	0	0	0	-25	25	-25	-12.5	-37.5	30	US	Male	16	White	No	No	NA	NA
5ea3694d838a642e5790ec0a	z	100	93.75	100	96.09375	96.875	96.875	96.875	93.75	818.5	836.5	838.5	881	840.5	753.785	0	0	0	0	0	0	25	25	12.5	25	87.5	20	US	Female	12	White	No	No	NA	NA
5ea59a7f050d8e584db8fc9f	slash	98.75	100	96.875	100	100	100	100	100	615	614	621.5	585.5	614.5	598.122	0	0	0	0	0	0	12.5	12.5	0	12.5	37.5	21	US	Male	12	White	No	No	NA	NA
5ea70b0537c5170b90ece8ac	z	93.75	92.5	68.75	99.21875	100	100	96.875	100	431.5	452.5	435.5	407	431.5	505.865	0	0	0	0	0	0	-25	-25	-25	-25	-100	31	US	Male	18	White	Yes	No	NA	NA
5ea8154dcfd4dd20473ed88e	z	95	90	81.25	95.3125	100	90.625	90.625	100	562.5	633.5	691	602.5	621.5	499.156	0	0	0	0	0	0	-25	-25	-12.5	-25	-87.5	29	US	Male	16	White	No	No	NA	NA
5ea89d0c5a0a9c12978f8263	slash	100	93.75	87.5	99.21875	100	96.875	100	100	444.5	466.5	516	494.5	472.5	631.925	0	0	0	0	0	0	25	25	0	25	75	38	US	Male	12	White	No	No	NA	NA
5ea9d795dec14d13eb7af3d9	slash	88.75	86.25	43.75	98.4375	100	100	93.75	100	463	428	455.5	460.5	455.5	721.839	0	0	0	0	0	0	-25	-25	12.5	-12.5	-50	32	US	Male	18	Multiple	No	No	NA	n/a
5eae37af3ac6885048af8db3	slash	83.75	86.25	62.5	90.625	100	100	81.25	81.25	395	359.5	517	486	427.5	807.814	0	0	0	0	0	0	25	25	12.5	25	87.5	25	US	Male	14	White	No	No	NA	NA
5eaf6d165753b3670ba59587	slash	97.5	98.75	96.875	98.4375	100	96.875	100	96.875	438.5	499.5	498	436.5	467.5	596.193	0	0	0	0	0	0	-25	12.5	12.5	-25	-25	21	US	Female	12	White	No	No	NA	NA
5eb6df62c23fbf5e87db6b4b	z	98.75	97.5	93.75	99.21875	100	96.875	100	100	778.5	779.5	751.5	811	776.5	642.812	0	0	0	0	0	0	-25	12.5	-25	-12.5	-50	31	US	Female	16	White	No	No	NA	NA
5eb9af967fbf4b0d17bbe946	z	95	95	90.625	96.09375	90.625	100	93.75	100	786	712	644	635.5	684	610.304	0	0	0	0	0	0	-25	-12.5	-12.5	-25	-75	32	US	Female	12	White	No	No	NA	NA
